danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,updated_popularity,genre_edm,genre_latin,genre_pop,genre_r&b,genre_rap,genre_rock,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,mode_0,mode_1,song_age,duration_mn
0.49,0.818,-6.653,0.219,0.108,0.000129,0.142,0.0987,128.065,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.005479452054795,3.0625833333333334
0.646,0.692,-6.051,0.0396,0.0868,0.000423,0.153,0.532,100.021,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.005479452054795,2.3208333333333333
0.685,0.759,-7.426,0.0728,0.0706,0.0,0.153,0.65,104.924,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.005479452054795,3.1285666666666665
0.84,0.588,-5.263,0.0625,0.109,4.52e-05,0.0658,0.694,94.931,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.120547945205479,3.3251333333333335
0.721,0.836,-5.247,0.0543,0.0641,0.0017,0.392,0.556,119.997,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.101369863013699,2.8663166666666666
0.658,0.724,-5.579,0.0493,0.147,0.0,0.0739,0.269,128.001,19,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.197260273972603,2.8907833333333333
0.727,0.588,-8.456,0.0288,0.321,0.0039,0.144,0.189,110.025,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.13972602739726,3.6738
0.754,0.649,-7.023,0.0468,0.247,3.3e-06,0.0414,0.133,107.018,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.063013698630137,2.75
0.765,0.714,-7.462,0.0485,0.0618,0.0,0.111,0.363,113.003,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.158904109589041,3.0751833333333334
0.635,0.761,-6.971,0.113,0.0257,2.04e-06,0.103,0.337,99.917,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.158904109589041,2.7906333333333335
0.722,0.787,-4.013,0.0734,0.0785,6.46e-06,0.124,0.852,92.022,64,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8.076712328767123,3.504766666666667
0.635,0.815,-4.303,0.0351,0.185,0.000125,0.322,0.522,99.979,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6.887671232876713,3.283333333333333
0.54,0.49,-7.254,0.0413,0.214,0.0,0.0991,0.379,104.912,17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.2164383561643834,2.9332666666666665
0.754,0.641,-8.002,0.0318,0.148,1.68e-05,0.207,0.355,114.974,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.178082191780822,3.0497833333333335
0.766,0.693,-5.361,0.0465,0.32,0.0,0.267,0.53,117.937,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.36986301369863,2.4915333333333334
0.626,0.631,-6.655,0.0265,0.0387,3e-06,0.067,0.148,104.97,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.13972602739726,3.1669
0.734,0.682,-5.683,0.0417,0.399,8.08e-05,0.368,0.225,109.995,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.178082191780822,2.9818166666666666
0.712,0.744,-5.496,0.0447,0.017,1.25e-05,0.532,0.615,107.968,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.657534246575342,2.7711166666666665
0.715,0.802,-5.002,0.0298,0.0816,0.0,0.108,0.379,113.986,34,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.484931506849315,2.77165
0.673,0.856,-6.219,0.255,0.0409,0.0,0.458,0.453,123.076,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.178082191780822,3.02845
0.66,0.833,-6.567,0.0308,0.00255,0.00574,0.21,0.296,117.951,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.254794520547946,3.1864333333333335
0.824,0.563,-7.077,0.038,0.326,0.000632,0.247,0.586,121.996,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6.254794520547946,2.9918
0.794,0.63,-4.423,0.0324,0.0342,2.38e-05,0.234,0.441,124.023,35,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.235616438356164,2.6728833333333335
0.74,0.756,-6.387,0.035,0.0248,0.000252,0.0664,0.46,120.021,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.273972602739726,2.8319666666666667
0.647,0.75,-5.577,0.0515,0.296,0.0,0.137,0.425,99.972,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.35068493150685,3.0
0.819,0.62,-4.711,0.0332,0.414,0.000273,0.283,0.695,110.005,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.523287671232877,3.4093666666666667
0.724,0.741,-5.15,0.031,0.0228,0.00025,0.0926,0.712,120.038,19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.235616438356164,3.19375
0.687,0.767,-3.823,0.0349,0.47,0.0,0.188,0.325,109.975,19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.235616438356164,3.6727333333333334
0.84,0.848,-5.413,0.0347,0.184,1.6e-05,0.0681,0.897,102.007,21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.331506849315068,2.6477833333333334
0.468,0.701,-4.359,0.0489,0.0706,0.000394,0.112,0.801,125.005,11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.254794520547946,2.64
0.71,0.743,-4.568,0.0424,0.0395,6.3e-05,0.109,0.468,122.043,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.331506849315068,2.6557333333333335
0.622,0.838,-6.363,0.0313,0.00807,0.0,0.167,0.164,123.083,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.331506849315068,3.2520333333333333
0.68,0.828,-6.577,0.0343,0.027,0.00882,0.221,0.452,119.982,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.446575342465754,3.066666666666667
0.794,0.723,-4.479,0.071,0.182,0.0,0.0853,0.272,114.988,13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.523287671232877,2.665783333333333
0.641,0.635,-7.294,0.0334,0.196,0.0,0.398,0.608,100.016,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.3123287671232875,3.1958333333333333
0.773,0.683,-5.069,0.0693,0.368,1.24e-06,0.0852,0.722,124.021,26,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.331506849315068,3.0362833333333334
0.654,0.803,-5.137,0.0544,0.254,0.000993,0.579,0.517,119.991,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.580821917808219,2.7314333333333334
0.657,0.873,-4.923,0.036,0.00942,4.95e-05,0.545,0.44,105.043,25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.83013698630137,2.772883333333333
0.631,0.576,-8.481,0.0383,0.341,1.49e-05,0.212,0.334,110.016,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.523287671232877,2.97425
0.73,0.648,-5.867,0.111,0.487,3.1e-05,0.0843,0.493,100.156,18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.427397260273972,3.0049333333333332
0.731,0.516,-7.324,0.0385,0.0431,1.77e-06,0.519,0.724,120.015,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.35068493150685,2.658333333333333
0.714,0.767,-6.028,0.0971,0.0895,0.0,0.0573,0.64,107.0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.542465753424658,3.103
0.664,0.855,-4.462,0.0983,0.216,0.0,0.0868,0.716,125.025,27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.580821917808219,3.376
0.843,0.814,-5.025,0.0437,0.0118,1.04e-06,0.0613,0.684,122.014,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.561643835616438,3.11475
0.699,0.526,-9.629,0.0666,0.483,6.67e-06,0.116,0.554,120.013,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.465753424657534,2.803516666666667
0.691,0.799,-9.865,0.0821,0.0227,0.00344,0.11,0.392,101.016,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6.331506849315068,3.1485166666666666
0.719,0.627,-7.286,0.0311,0.00252,0.0536,0.262,0.567,119.913,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.619178082191781,3.0022166666666665
0.581,0.779,-6.178,0.0626,0.0925,0.000196,0.23,0.172,118.028,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9.534246575342467,3.4166333333333334
0.806,0.491,-7.053,0.0479,0.329,4.16e-06,0.189,0.847,100.001,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.063013698630137,3.08
0.732,0.669,-4.663,0.0345,0.428,3.97e-06,0.0948,0.381,103.017,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.158904109589041,2.87405
0.432,0.592,-6.227,0.162,0.166,2.13e-06,0.194,0.608,73.819,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.695890410958904,3.063833333333333
0.738,0.85,-6.039,0.0778,0.0489,0.000966,0.106,0.218,105.05,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.36986301369863,2.7047666666666665
0.818,0.575,-8.454,0.0457,0.392,2.3e-05,0.118,0.384,107.041,29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.7534246575342465,2.7289666666666665
0.597,0.697,-5.508,0.0396,0.00195,0.0,0.222,0.638,110.071,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.446575342465754,3.311366666666667
0.72,0.489,-9.907,0.0817,0.0373,0.00481,0.113,0.506,108.003,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.523287671232877,3.3833333333333333
0.716,0.557,-6.827,0.129,0.308,2.36e-06,0.156,0.435,97.529,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.3123287671232875,3.4824166666666665
0.758,0.836,-4.166,0.054,0.0484,2.25e-06,0.145,0.444,119.929,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.254794520547946,2.6
0.469,0.676,-7.456,0.175,0.546,1.48e-06,0.532,0.557,99.118,20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.772602739726027,3.24
0.734,0.612,-5.486,0.0571,0.589,1.96e-06,0.0878,0.728,144.973,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.504109589041096,3.24905
0.726,0.841,-4.145,0.0395,0.0353,0.00597,0.3,0.699,123.027,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.542465753424658,3.21955
0.766,0.661,-6.227,0.211,0.633,0.0,0.0884,0.664,121.857,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.273972602739726,2.7569166666666667
0.7,0.725,-6.284,0.0559,0.128,0.0,0.0869,0.765,112.051,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.389041095890411,3.09375
0.646,0.828,-4.642,0.0375,0.122,1.58e-05,0.162,0.63,108.006,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7.002739726027397,2.845666666666667
0.469,0.586,-5.832,0.29,0.536,0.0,0.113,0.603,85.129,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.465753424657534,3.4046666666666665
0.838,0.535,-5.548,0.161,0.181,2.06e-05,0.105,0.666,100.026,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.331506849315068,2.22
0.684,0.652,-8.761,0.0508,0.364,0.00196,0.089,0.628,149.981,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.484931506849315,3.2533333333333334
0.827,0.546,-6.658,0.0855,0.228,0.0,0.105,0.655,106.941,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.35068493150685,2.8411166666666667
0.757,0.769,-4.567,0.0583,0.482,0.0,0.113,0.453,124.855,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.389041095890411,2.4913
0.775,0.699,-6.055,0.106,0.314,5.88e-05,0.115,0.44,104.934,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.523287671232877,3.097766666666667
0.802,0.752,-6.25,0.0594,0.11,0.0,0.176,0.69,115.065,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.638356164383562,3.3017333333333334
0.807,0.614,-8.685,0.041,0.115,0.000522,0.126,0.482,107.0,22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.715068493150685,2.7757
0.767,0.738,-7.336,0.0405,0.00542,0.000502,0.226,0.271,105.021,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.945205479452055,2.8376
0.703,0.723,-7.408,0.0611,0.229,3.02e-06,0.0884,0.877,150.004,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6.657534246575342,2.7733333333333334
0.69,0.797,-2.813,0.0334,0.31,0.0,0.382,0.733,97.964,17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.6,2.5408166666666667
0.81,0.541,-8.019,0.0552,0.175,0.0,0.0691,0.701,105.001,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.657534246575342,2.8952333333333335
0.837,0.776,-6.505,0.0617,0.0415,4.27e-06,0.236,0.466,121.99,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.484931506849315,2.9686833333333333
0.783,0.626,-6.512,0.35,0.408,4.56e-06,0.3,0.709,119.703,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.619178082191781,3.5168333333333335
0.647,0.94,-3.897,0.0516,0.0205,2.82e-05,0.622,0.361,123.993,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.638356164383562,2.6612833333333334
0.803,0.511,-6.675,0.038,0.0785,9.84e-05,0.102,0.309,98.09,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.6,2.816333333333333
0.714,0.818,-2.828,0.0312,0.315,0.0,0.441,0.521,99.946,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.791780821917809,2.84
0.67,0.781,-7.865,0.0321,0.00538,0.000448,0.104,0.237,119.988,55,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7.30958904109589,3.0766666666666667
0.622,0.474,-10.243,0.291,0.131,1.74e-06,0.164,0.543,165.864,21,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.906849315068493,2.7469833333333336
0.773,0.519,-10.272,0.0487,0.0221,2.54e-05,0.158,0.28,104.918,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7.8273972602739725,3.533333333333333
0.696,0.854,-4.934,0.0336,0.0173,0.000347,0.0928,0.187,120.002,19,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.021917808219178,3.029533333333333
0.604,0.871,-7.36,0.0466,0.0206,0.0,0.278,0.219,140.032,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.1945205479452055,3.4985666666666666
0.723,0.622,-6.624,0.0648,0.0396,0.0,0.161,0.128,104.07,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.926027397260274,2.711533333333333
0.642,0.803,-3.663,0.0415,0.429,0.378,0.102,0.646,113.401,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.964383561643835,2.50805
0.726,0.676,-6.314,0.0349,0.102,0.00192,0.265,0.752,116.991,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7.578082191780822,2.1306333333333334
0.641,0.812,-4.799,0.0567,0.202,0.0,0.265,0.534,120.155,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.810958904109589,2.55625
0.779,0.641,-4.912,0.141,0.172,2.03e-06,0.102,0.638,107.032,45,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7.52054794520548,3.6268833333333332
0.78,0.57,-8.207,0.0467,0.218,0.00015,0.0955,0.277,124.98,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9.810958904109588,3.3457166666666667
0.598,0.764,-6.289,0.0592,0.0623,0.00302,0.387,0.669,200.042,28,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.3863013698630136,2.66
0.585,0.977,-3.57,0.0615,0.622,0.0,0.328,0.801,138.264,61,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.994520547945205,3.8813333333333335
0.469,0.528,-10.359,0.0412,0.137,0.0,0.0884,0.637,95.991,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25.805479452054794,6.076216666666666
0.745,0.924,-3.898,0.0355,0.201,5.01e-05,0.121,0.909,103.033,73,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,23.523287671232875,3.95645
0.696,0.968,-4.122,0.0631,0.563,2.2e-05,0.985,0.711,131.1,53,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12.994520547945205,4.530216666666667
0.701,0.836,-5.35,0.0284,0.226,2.76e-06,0.293,0.76,116.998,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15.997260273972604,3.6517166666666667
0.814,0.944,-2.758,0.0532,0.544,7.91e-06,0.0642,0.961,130.082,71,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,22.002739726027396,3.288883333333333
0.604,0.949,-3.577,0.16,0.812,0.000427,0.981,0.664,144.864,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12.994520547945205,3.7121
0.643,0.576,-6.896,0.0303,0.0267,0.0,0.273,0.699,97.022,70,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,24.693150684931506,5.206666666666667
0.601,0.708,-6.319,0.102,0.156,0.0562,0.112,0.709,153.801,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7.482191780821918,3.4
0.692,0.885,-3.132,0.0466,0.425,0.00256,0.239,0.923,126.228,66,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,27.84931506849315,3.477333333333333
0.724,0.954,-5.027,0.0493,0.161,0.000637,0.0516,0.952,125.043,66,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.583561643835617,4.1266
0.711,0.715,-5.049,0.0725,0.661,0.0,0.144,0.811,173.926,25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.986301369863014,4.708083333333334
0.87,0.574,-5.787,0.0665,0.0509,8.62e-06,0.105,0.679,120.027,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.978082191780822,3.31555
0.818,0.68,-5.175,0.101,0.24,0.000202,0.149,0.69,132.962,26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.967123287671233,3.859583333333333
0.797,0.665,-4.636,0.0527,0.572,0.0,0.281,0.921,128.0,22,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.967123287671233,2.952716666666667
0.869,0.911,-4.458,0.0487,0.158,0.0,0.0654,0.972,145.061,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.991780821917808,3.49195
0.861,0.926,-4.065,0.129,0.134,0.0,0.12,0.811,122.007,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.005479452054795,3.0083333333333333
0.794,0.817,-3.724,0.0312,0.48,0.0,0.123,0.61,134.002,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.005479452054795,2.934816666666667
0.822,0.889,-5.437,0.0381,0.425,0.0,0.165,0.822,100.04,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.986301369863014,4.383933333333333
0.619,0.922,-4.307,0.0567,0.217,1.29e-06,0.11,0.519,177.943,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.967123287671233,3.2116333333333333
0.866,0.776,-3.11,0.0688,0.365,0.0,0.144,0.855,92.99,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.13972602739726,3.5425833333333334
0.764,0.692,-6.335,0.0394,0.392,6.47e-05,0.108,0.901,125.061,33,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.120547945205479,3.8
0.722,0.787,-7.343,0.098,0.27,0.000602,0.12,0.967,125.321,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.13972602739726,4.225
0.517,0.744,-7.395,0.168,0.315,0.0,0.115,0.859,99.923,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.13972602739726,3.660416666666667
0.851,0.846,-3.396,0.177,0.463,0.000349,0.273,0.74,123.014,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.13972602739726,4.456883333333334
0.651,0.536,-10.315,0.0381,0.194,8.93e-05,0.316,0.825,161.895,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.197260273972603,3.9406166666666667
0.85,0.748,-3.687,0.0371,0.194,0.0,0.0764,0.961,130.073,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.197260273972603,4.16875
0.724,0.787,-4.104,0.0573,0.0519,1.85e-06,0.0671,0.196,99.975,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.235616438356164,3.24
0.823,0.846,-4.529,0.107,0.204,2.38e-05,0.0872,0.925,106.54,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.238356164383561,4.65955
0.741,0.584,-5.767,0.0343,0.869,3.3e-06,0.209,0.905,129.842,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.235616438356164,3.488
0.853,0.809,-4.094,0.0427,0.171,0.0,0.156,0.959,140.045,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.254794520547946,3.5886666666666667
0.772,0.704,-9.387,0.0773,0.0427,0.000985,0.639,0.86,99.027,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.197260273972603,4.182883333333334
0.62,0.865,-5.928,0.0775,0.159,0.0,0.152,0.934,192.1,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.158904109589041,3.07755
0.671,0.728,-5.15,0.139,0.587,0.0,0.155,0.927,180.044,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.158904109589041,3.70385
0.807,0.298,-12.322,0.102,0.653,0.907,0.918,0.537,156.003,21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.698630136986301,2.020966666666667
0.704,0.584,-11.159,0.0452,0.386,0.788,0.324,0.769,146.033,17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.235616438356164,1.47945
0.73,0.781,-6.532,0.0875,0.128,0.948,0.0794,0.694,92.037,26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.676712328767123,2.191666666666667
0.642,0.696,-11.218,0.0393,0.95,0.0202,0.176,0.615,87.024,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.104109589041096,1.5920666666666667
0.725,0.586,-8.218,0.0629,0.144,0.87,0.123,0.531,91.004,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.542465753424658,2.3433166666666665
0.792,0.429,-10.174,0.472,0.671,0.914,0.34,0.948,79.943,17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.298630136986302,1.7506333333333333
0.902,0.487,-6.914,0.0818,0.1,0.914,0.153,0.645,137.837,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.465753424657534,2.18205
0.879,0.544,-5.568,0.203,0.215,0.731,0.157,0.783,93.997,38,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.117808219178082,1.48935
0.818,0.51,-9.173,0.106,0.181,0.716,0.101,0.592,92.045,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.454794520547945,2.1739166666666665
0.796,0.626,-6.637,0.122,0.0337,0.837,0.107,0.638,80.009,27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.041095890410959,2.4
0.752,0.393,-6.655,0.102,0.029,0.927,0.126,0.797,84.044,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.2,1.36905
0.749,0.727,-11.154,0.208,0.742,0.641,0.196,0.834,80.155,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6.254794520547946,2.5375
0.777,0.393,-10.614,0.216,0.134,0.818,0.361,0.358,80.945,11,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6.2904109589041095,2.05555
0.717,0.208,-17.462,0.1,0.931,0.000901,0.228,0.325,81.042,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7.221917808219178,2.0747666666666666
0.771,0.612,-8.798,0.0495,0.606,0.857,0.108,0.253,92.643,23,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.156164383561644,3.504166666666667
0.703,0.414,-13.372,0.0561,0.475,0.765,0.103,0.137,170.998,20,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.906849315068493,3.569
0.788,0.569,-5.159,0.106,0.21,0.933,0.109,0.858,87.595,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7.3780821917808215,1.2195166666666666
